Médecin_ID,Nom,Prénom,Spécialité,Code Postal,Ville,Département,Région
855fae6b-e8f9-42ac-bd86-83916048d7d5,Laine,Catherine,Ophtalmologue,39337,Lopes-sur-Fernandez,Savoie,Nouvelle-Calédonie
eb2cf245-cf2c-4a82-a394-eaf27899eb96,Gomez,Amélie,Généraliste,98681,Dufour,Allier,Basse-Normandie
312bad75-4f45-468e-acb8-1a721199a816,Renault,Renée,Cardiologue,94738,Lesage,Aisne,Saint-Martin
b409bb74-a828-4ea1-bc5f-591d1dae83c7,Goncalves,Nathalie,Pédiatre,35602,Turpin-sur-Martel,Tarn-et-Garonne,Bretagne
f0eba822-8016-4c86-bc90-669c943ee820,Maillot,Frédérique,Dermatologue,91484,Pineau,Aveyron,Poitou-Charentes
b280a346-0dd5-44ea-8463-c2258f890ceb,Becker,Nicolas,Pédiatre,30577,Navarro,Aveyron,Aquitaine
e2aaeb73-0881-456a-816e-1b42b87ad7f7,Gay,Jacqueline,Cardiologue,44205,Sainte Virginie,Saône-et-Loire,Centre
81dfa2ac-f087-4d3a-8765-7967edd8384d,Gay,Joseph,Généraliste,52946,Fleury-les-Bains,Isère,Nouvelle-Calédonie
8a8d9051-da3c-4121-b5a1-95ff8eb0e54b,Roux,Élise,Dermatologue,91888,Dijoux,Deux-Sèvres,Languedoc-Roussillon
e5e26f69-13a6-431c-9a79-e407cc2661f8,Peltier,Xavier,Dermatologue,97834,Sainte Maurice,Côtes-d'Armor,Lorraine
7a58967f-538c-4550-87f3-5076fd3288b1,Ruiz,Laure,Généraliste,05264,Mendès,Vendée,Bretagne
0c0309f4-06c6-4864-9ef8-5b9ca0f4e290,Poulain,Antoinette,Ophtalmologue,89307,Gomez,Finistère,Île-de-France
1cef81c7-9f95-41c3-b48b-d46311e5114e,Simon,Capucine,Ophtalmologue,52246,Pagesnec,Sarthe,Guadeloupe
3e35f2f4-49ef-45f0-ade6-e0c9b6dc3907,Hoarau,Arthur,Cardiologue,65945,ColasVille,Doubs,Auvergne
3a7aeb48-b41d-41d4-90b1-3c2cd2aaef1a,Dos Santos,Olivier,Pédiatre,66480,MercierBourg,Isère,Franche-Comté
274e1727-c35d-408f-b2db-c1fb937ac5f1,Fournier,Capucine,Ophtalmologue,89984,Noël-sur-Hoarau,Vienne,Nord-Pas-de-Calais
c785429e-0720-4b18-a757-01f53ee7abf1,Gomes,Noémi,Cardiologue,19628,Guillet-sur-Faure,Rhône,Mayotte
2414acae-3193-4666-90a6-e36699608dff,Guyon,Laetitia,Dermatologue,14931,Bouvet-la-Forêt,Pyrénées-Atlantiques,Guadeloupe
32ca0c12-dfe4-46de-916b-2eddee84a288,Benard,Auguste,Ophtalmologue,61435,Parent-sur-Delorme,Var,Poitou-Charentes
7337754c-db1c-4219-9fed-919df263c797,Godard,Noël,Cardiologue,84707,Perretnec,Vosges,Limousin
e660c409-57d7-44cb-864a-82ab13c39e5a,Bonnet,Michel,Généraliste,89079,Mercier,Jura,Bretagne
d7c74126-3176-43a9-b082-500edf6cc2ff,Boucher,Emmanuel,Dermatologue,01789,Gonzalez,Hauts-de-Seine,Nouvelle-Calédonie
06f6e963-9743-436c-982e-ebb387b5619e,Moreau,Léon,Pédiatre,90051,Fournier,Indre-et-Loire,Auvergne
65590468-bd80-4aa6-a4ed-77ce89855914,Caron,Henri,Généraliste,55798,Weber,Haut-Rhin,Corse
af39f7c8-f13e-477f-8256-45a12a7c655c,Guérin,Honoré,Cardiologue,03259,Grégoirenec,Nord,Guyane
cd5928c7-226e-4a2e-b4ca-f2b642bccc1c,Joly,Yves,Généraliste,78857,Sainte Aimée-sur-Mer,Haute-Corse,Rhone-Alpes
8f99b73a-02cc-47cc-b645-7afd817f58d8,Martins,Jérôme,Cardiologue,23407,Bretondan,Hérault,Nouvelle-Calédonie
4f0b25ef-5cb6-4c01-a007-acf961cbc6d6,Girard,Antoinette,Cardiologue,34187,Saint ClaudineBourg,Haute-Garonne,Aquitaine
ebedfd20-c4c8-4908-967e-4751d78be319,Toussaint,Étienne,Cardiologue,00471,David-les-Bains,Rhône,Picardie
45474b03-2be8-474e-879b-6680c08a2d9d,Bouvet,Nath,Généraliste,88230,Thomas,Seine-Saint-Denis,Alsace
f9ea7f9b-df36-4791-b94d-199b8f205a44,Evrard,Marguerite,Cardiologue,68036,Imbert,Drôme,Wallis-et-Futuna
6b665319-7ef6-49d8-8e66-61b5f79477e1,Leleu,Guy,Généraliste,12705,Rochernec,Yonne,Haute-Normandie
a39e5d52-c605-4b49-82f4-c930bbe19795,Jourdan,Anne,Pédiatre,25671,Delannoy,Hauts-de-Seine,Alsace
8700015c-4ded-4d3f-a268-1cd8a9baae62,Bigot,Lucy,Pédiatre,31338,Thierry-les-Bains,Hérault,Wallis-et-Futuna
3243ce1a-1a90-4cd8-98f1-38c155c0dcc2,Da Silva,Christophe,Généraliste,09021,Guyon,Guyane,Languedoc-Roussillon
97412452-8beb-46bf-b211-dc672b0363b0,Germain,Antoine,Cardiologue,01521,Potier,Loire,Île-de-France
336a2206-59aa-4b7a-a16b-851d80f648fa,Pichon,Alexandria,Généraliste,46749,WeissBourg,Puy-de-Dôme,Auvergne
0fac816b-230b-45f5-b04b-5a6058cd0b82,Simon,Pauline,Généraliste,72386,GrosVille,Côte-d'Or,Guyane
af98e077-08f5-4355-a58b-f7e3b4fd6af7,Aubry,René,Cardiologue,00782,Sainte Yvesdan,Alpes-de-Haute-Provence,Bretagne
a5b2df32-26e9-4455-bec2-c67a8f87da0d,Colin,Pauline,Dermatologue,56216,Sainte Martinnec,Haute-Vienne,Pays-de-Loire
90602e9f-482f-41e9-9bac-c813918e3932,Blondel,Philippine,Généraliste,89847,Barre-sur-Voisin,Guyane,Guyane
cb1aa8bd-4e59-4bdc-882f-f9e955d28221,Louis,Thibaut,Ophtalmologue,37969,Sainte Christine,Creuse,Franche-Comté
0dca9969-6039-4670-a9c3-1f73a4a2ced9,Robert,Sabine,Pédiatre,07867,Thibault,Cantal,Martinique
6562af6f-7101-442c-8857-74cd91bb9db2,Rivière,François,Généraliste,37656,Gilbertdan,Côtes-d'Armor,Province-Alpes-Côte d'Azur
09be3a50-b5ab-4f29-b53c-ecf37c868744,Leduc,Clémence,Généraliste,17242,Sainte Pauline,Haute-Marne,Wallis-et-Futuna
63ac714c-88da-4016-8a03-7488d65b2afd,Joseph,Hortense,Cardiologue,61444,PereiraVille,Jura,Wallis-et-Futuna
448a6674-a1a2-4e93-91f1-70316443be38,Collet,Charles,Cardiologue,59588,Ruiz,Paris,Île-de-France
6f196535-a3b8-4d7e-ab28-83d8f8d7de9f,Joubert,Françoise,Pédiatre,11200,GilletBourg,Somme,Champagne-Ardenne
4ac0ff24-0680-4c72-aff5-ff67fc8c1514,Loiseau,Thibaut,Pédiatre,46632,GayVille,Deux-Sèvres,Wallis-et-Futuna
2e2a64b7-315d-4913-838b-f3209b45de1d,Godard,Diane,Généraliste,53857,Sainte Benjamin-les-Bains,Charente,Nouvelle-Calédonie
b898927f-bf80-4a43-a208-7ad6e8da3b54,Vincent,Benoît,Dermatologue,67201,Lagardedan,Vendée,Auvergne
1c3ca2e9-fec1-4eb0-a26d-7628c18faa67,Rodrigues,Émilie,Dermatologue,48549,Pineau,Saône-et-Loire,Guyane
0e59e224-8793-4d5e-8cf6-64796cb22e92,Gauthier,Diane,Dermatologue,23030,Vaillant,Charente-Maritime,Guadeloupe
ac8d5908-aeb4-4022-a98a-ade63e9c4991,Bernier,Brigitte,Dermatologue,36338,Saint Roger,Haute-Corse,Polynésie française
26b95efe-37f8-402d-a447-ac7ee9c75d98,Teixeira,Mathilde,Pédiatre,14624,Devaux-la-Forêt,Pyrénées-Atlantiques,Aquitaine
4db08fdc-6cbe-4a8f-af2e-473b1a3416c2,Cohen,Danielle,Pédiatre,17773,LucasBourg,Oise,Midi-Pyrénées
d4afe774-0c12-4a0e-96de-cb64779e1d61,Tessier,Louise,Ophtalmologue,91721,Sainte Sabine,Pas-de-Calais,Haute-Normandie
98b999c8-bf47-4a7d-964a-56bc890fc8bf,Leroy,Xavier,Ophtalmologue,16459,PottierVille,Hautes-Pyrénées,Poitou-Charentes
26545de4-86cd-4512-8839-2b4176e62b92,Allard,Alice,Généraliste,79760,Baudry-sur-Leroy,Alpes-de-Haute-Provence,Midi-Pyrénées
abad8027-fe1d-4886-a495-213c41c1a3eb,Bailly,Bertrand,Cardiologue,99713,Bigot-les-Bains,Tarn,Champagne-Ardenne
33c77b17-f6de-453c-bfa5-58fb00c01e9c,Bigot,Pierre,Ophtalmologue,03710,Saint Emmanuel,Tarn-et-Garonne,Martinique
d101b07f-9fe9-4cb4-ac5f-8659409878e3,Dumas,Susan,Généraliste,70488,Sainte Simone,Haute-Marne,Île-de-France
30235454-25d5-44e5-89b6-d705e4c48b14,Leroux,Michel,Ophtalmologue,16613,BuissonVille,Sarthe,Nord-Pas-de-Calais
45450f59-8e85-4c1a-a8e4-deb3d82c2abd,Bailly,Cécile,Dermatologue,67916,Mace,Rhône,Nouvelle-Calédonie
6965d264-7bb8-4244-81cb-dab3fef21b2c,Laurent,Bertrand,Cardiologue,24235,Hebert-sur-Dias,Aisne,Lorraine
ecf93ab0-5f60-49d5-a257-07c7da9e3f30,Bruneau,Édouard,Généraliste,81744,Joseph-les-Bains,Haut-Rhin,Poitou-Charentes
e526db90-9a6a-4fb6-b52a-1e3086f6bd36,Picard,Susanne,Dermatologue,78264,AlexandreBourg,Cantal,Aquitaine
4a727368-161b-48f0-9fa9-58677e2ed49a,Nguyen,Jeannine,Cardiologue,82484,Léger,Allier,Picardie
a1598408-345a-4bd7-a961-fb64c3d5d893,Tanguy,Françoise,Ophtalmologue,46774,Saint Adélaïde,Nord,Champagne-Ardenne
f86f3ad4-5ebc-4edd-af00-50cd7b02e721,Lefèvre,Timothée,Dermatologue,73092,Guillot,Hautes-Alpes,Province-Alpes-Côte d'Azur
3afff69b-4a8a-4c12-b6c4-87cef0bb1f60,Da Costa,Claudine,Dermatologue,14212,Chevallier,Val-de-Marne,Picardie
cbd75a86-f6e7-4b7f-b07b-d2df9415520d,Ruiz,Marcel,Cardiologue,72499,Fouquet-sur-Mer,Mayotte,Province-Alpes-Côte d'Azur
ece9db71-97f2-4ecc-99c3-88cb2b88b97c,Perret,Noémi,Cardiologue,55265,HumbertBourg,Charente-Maritime,Rhone-Alpes
51fa2cf7-806e-48db-bb44-e4a318589db1,Guyot,Jeanne,Ophtalmologue,66925,Nguyendan,La Réunion,Aquitaine
9ed3bf65-71f0-40b4-a234-9bd63f07d0f0,Lejeune,Éric,Dermatologue,00869,Charrier,Lot,Mayotte
06388858-04f5-4fdb-9ea2-02171d0e1e5f,Jourdan,Astrid,Pédiatre,95261,Blondel,Sarthe,Haute-Normandie
e10a2c37-377c-4faa-bf8b-71956663421f,Mahe,Julien,Ophtalmologue,02227,Saint Véronique,Gironde,Midi-Pyrénées
6763e390-8f3a-4ecb-a8e3-eecee186d34c,Voisin,Claire,Dermatologue,93920,Durand,Seine-Saint-Denis,Lorraine
eaa9c283-3f05-4e9a-aed3-120cc67db0a5,Meunier,Dorothée,Généraliste,20456,Gérard-les-Bains,Ain,Poitou-Charentes
484b2192-f6cd-4d67-8e8e-ac0ff762cb48,Bailly,Honoré,Cardiologue,70232,Allard,Lot-et-Garonne,Champagne-Ardenne
0efb230d-043e-498b-884c-0ef0bb336ba1,Philippe,Grégoire,Ophtalmologue,19540,Benard,Vienne,Limousin
4616c443-beb1-47f5-99d0-7611a304a641,Lombard,Gabriel,Dermatologue,99645,Saint André-la-Forêt,Guyane,Alsace
e0d2270b-dcc0-405a-a3ad-5d923ee3070b,Teixeira,Étienne,Cardiologue,26047,Barbier-les-Bains,Allier,Rhone-Alpes
2dc09640-aef9-4db8-b6f4-a2b4f3a8830b,Blanc,Augustin,Dermatologue,64166,Saint Geneviève-sur-Mer,Aube,Pays-de-Loire
365b0f0e-e0c2-43cd-897a-370cc899b5e3,Pruvost,Denis,Pédiatre,69860,Sainte JoséphineBourg,Corse-du-Sud,Centre
bfe09b74-9f71-4eb9-b3eb-c84cd6027cfd,Hamon,Arnaude,Ophtalmologue,76710,Bodin-les-Bains,Moselle,Pays-de-Loire
2573144f-8ea5-4cb6-a32b-07bfec1f5b4e,Hervé,Thérèse,Dermatologue,01183,Salmon,Eure,Languedoc-Roussillon
58440178-6a67-4efa-b757-deafb5ce917f,Hamel,Nath,Pédiatre,96730,Pierredan,Allier,Basse-Normandie
73954c36-ffd7-4c61-9283-575cb4d3e356,Alves,Margaux,Ophtalmologue,23243,Chauveaunec,Pyrénées-Orientales,Réunion
bb158bcf-779a-423b-8478-8923cda6a86b,Ferrand,Nathalie,Pédiatre,23509,Lévêque-les-Bains,Aisne,Île-de-France
4688e2a8-678b-49cb-a5e1-9fcacbbaa73c,Arnaud,Anne,Dermatologue,59535,Valentin,Dordogne,Corse
cd0fc693-f052-4a15-8b7d-22a6c5710c32,Noël,Christine,Ophtalmologue,82824,Bodin-les-Bains,Creuse,Mayotte
5709db4e-6f81-4f17-9e59-7ce85ced1e9d,Pires,Renée,Dermatologue,14978,Regnier,Jura,Lorraine
9f1652a2-abea-410c-a68e-3cfd37492b71,Benoit,Paulette,Cardiologue,70419,Robin,Maine-et-Loire,Midi-Pyrénées
0d6ea2bb-3f3a-4db9-bd99-741840fa781c,Dumas,Zoé,Pédiatre,56337,Kleindan,Meuse,Champagne-Ardenne
b5a1f6a3-eeeb-4f56-ae46-18f880584dbe,Salmon,Françoise,Cardiologue,74486,Weiss-sur-Mer,Paris,Mayotte
fcb5e70c-e21b-49d0-849e-d21fb84e1417,Bousquet,Hugues,Généraliste,45315,Charpentier-sur-Faivre,Doubs,Centre
22d4377d-288c-4fc9-9014-19fa918cffcd,Michel,Marcel,Ophtalmologue,86578,Bourdon,Loire-Atlantique,Province-Alpes-Côte d'Azur
c40c5622-9272-4e9f-b713-64cfc43e9547,Hebert,Éléonore,Dermatologue,07125,Marques,Côtes-d'Armor,Polynésie française
f0bfbcb0-5772-4d68-9d94-b4b85477936d,Lelièvre,Jeanne,Ophtalmologue,54396,Macenec,Hérault,Limousin
cf9b530d-e452-4f73-9ad5-6f9c4d0f68e6,Legros,Gérard,Dermatologue,44410,Sainte Noémi,Corse-du-Sud,Saint-Martin
862c33fc-ae20-4d5e-af61-514f9ff2e56a,Charpentier,Suzanne,Généraliste,91398,Auger,Pas-de-Calais,Midi-Pyrénées
bafb9401-06e9-42da-89f7-8b012f8aabaf,Fournier,Étienne,Dermatologue,21075,Daniel-les-Bains,Aube,Centre
e234f3a1-4973-4d61-bf92-ccf31bcaad21,Le Goff,Vincent,Généraliste,74870,Joly,Tarn,Pays-de-Loire
ca051829-d239-41aa-9c9a-8f119e252772,Lemaître,Margot,Cardiologue,95690,Charles,Guadeloupe,Haute-Normandie
7e394ba7-b870-4314-97e2-19036e9791fa,Devaux,Louis,Pédiatre,87566,Lévy-sur-Roger,Puy-de-Dôme,Nord-Pas-de-Calais
8644ced1-2df8-4f41-b0f0-eede4bd1a1e3,Roche,Alix,Ophtalmologue,86552,Lopes-sur-Aubry,Seine-et-Marne,Nord-Pas-de-Calais
e5a92e5a-de41-4091-bd57-85423105e862,Rivière,Margot,Pédiatre,53341,Gomez,Paris,Basse-Normandie
72d60da0-e2fc-4b39-806f-11ef9d3311dc,Alexandre,Matthieu,Cardiologue,92943,Weber,Eure,Alsace
96e981d6-b089-447d-b637-33de8e98a6c0,Descamps,Charles,Généraliste,70483,Saint Jules,Indre,Corse
d858fdf8-a312-4b94-9584-c9087882671f,Guilbert,Marcel,Cardiologue,57971,Bertin,Corse-du-Sud,Bretagne
8e467e26-5f7a-4422-bb61-1e676e4c1973,Gaillard,Noémi,Généraliste,41137,Lebrun,Seine-Maritime,Saint-Martin
19f558a5-ce6a-4591-9c79-72d5343da4e7,Guérin,Jacqueline,Dermatologue,57567,Aubryboeuf,Bouches-du-Rhône,Picardie
367a4ff1-3e4e-476a-a9bd-f161ed48b6ce,Huet,Antoinette,Cardiologue,32443,Berger-sur-Germain,Alpes-Maritimes,Poitou-Charentes
ffa8215c-3989-471c-86d1-eaaaad8c82cb,Roussel,Joséphine,Dermatologue,94560,BlancBourg,Nièvre,Pays-de-Loire
9abf220d-9b4c-4df9-9954-04c4a1815737,Verdier,Caroline,Cardiologue,16447,Leduc,Morbihan,Province-Alpes-Côte d'Azur
2803da2c-2b6b-4fbd-b9fb-e9f0cc1b070b,Grondin,Michèle,Ophtalmologue,87384,Sainte Frédérique,Haute-Saône,Haute-Normandie
5b9d5b90-f8c0-4099-a807-7c143efb40a8,Dias,Thierry,Généraliste,48925,Bouvet-les-Bains,Doubs,Nouvelle-Calédonie
8551c4d1-c26d-4696-958b-788e4ad83f71,Hardy,Céline,Pédiatre,52814,MailletVille,Haute-Marne,Saint-Martin
f8752b4f-c79f-4a5e-b97d-1ac4c51b7f3a,Charpentier,Lucie,Généraliste,81741,Teixeiradan,Haute-Marne,Limousin
acd1f875-5ca6-4a14-ab03-68ea3459a9d9,Martel,Isaac,Cardiologue,56135,Maréchal,Haute-Corse,Bretagne
a9b9ebfb-7522-418d-872e-1f6101daeb5e,Blanchard,Clémence,Dermatologue,58887,Guillaume,Loiret,Centre
a15db24f-8545-4e48-a082-981db2b1b2fb,Humbert,Chantal,Pédiatre,21913,GayVille,Indre-et-Loire,Réunion
2008a31b-a332-4eae-a068-3190320be01b,Lebrun,Maryse,Cardiologue,75297,Normand,Oise,Île-de-France
e9b9ea2d-c6e4-487b-b309-363564d61809,De Sousa,Alix,Ophtalmologue,22695,Ledoux-sur-Lenoir,Dordogne,Rhone-Alpes
1eebfcc9-492d-46ee-a391-76af4ceb07a7,Poulain,Susanne,Dermatologue,32055,Merle-les-Bains,Yvelines,Nord-Pas-de-Calais
fc7b6227-ac05-4856-8fa1-100b4bef27d1,Wagner,Alice,Ophtalmologue,91550,Masse,Nord,Centre
b1344dd1-fbe9-406d-b41f-4709f3c1419a,Vaillant,Christelle,Pédiatre,10440,Antoine-les-Bains,Meurthe-et-Moselle,Guadeloupe
1181fd53-3a25-48f0-b221-574cde2474d3,Dumas,Théophile,Généraliste,13356,Besnard,Mayotte,Polynésie française
52398530-1a78-46a8-8173-24d68257bb9d,Masse,Marie,Dermatologue,80548,De Sousa-sur-Gonzalez,Meurthe-et-Moselle,Picardie
9224d27e-c4b9-4ed4-a0db-72a9378df6f7,Thierry,Corinne,Dermatologue,98613,Vidal-sur-Mer,Côte-d'Or,Languedoc-Roussillon
7b7ec0b1-206a-402e-ae3b-54af5aa75a83,Joseph,Frédéric,Pédiatre,36107,Fabre,Seine-Maritime,Nord-Pas-de-Calais
d756c9bd-2844-4850-8b53-1dc9afe0b0ca,Olivier,André,Pédiatre,73913,Saint Susanne,Oise,Midi-Pyrénées
1fddd318-1d74-4f10-90f4-6f1960108055,Mercier,Mathilde,Ophtalmologue,14072,Hervé,Allier,Aquitaine
64ba4cfd-17a8-4934-b58b-c0f893efde0f,Fischer,Julie,Dermatologue,86002,Bruneau,Haute-Marne,Pays-de-Loire
07e913cf-71db-4325-afbf-9b49629048d6,Gosselin,Suzanne,Généraliste,46663,Guillon-sur-Antoine,Loire,Franche-Comté
7a0a44c2-9d27-4025-8603-b315e0347563,Boulanger,Honoré,Dermatologue,12530,Bertrand-sur-Mer,Hauts-de-Seine,Nouvelle-Calédonie
d5a82ebe-f61f-4231-b162-9242e41dd33a,Devaux,Léon,Pédiatre,36883,Simon,Loir-et-Cher,Wallis-et-Futuna
fbd87f15-e106-4960-9fcc-30bf60d1d7a9,Dupuy,Marguerite,Ophtalmologue,44850,Cousin,Val-d'Oise,Saint-Barthélémy
11caa803-4984-4e06-9253-262037203218,Couturier,Lucas,Généraliste,25799,Thomas-sur-Samson,Charente,Limousin
84171dfb-7968-42fd-9afb-6cc9a4fdd197,Étienne,Théophile,Dermatologue,06784,Guillot-sur-Monnier,Côte-d'Or,Réunion
4e8ef7bb-d377-4f31-8d78-fe5c6c7020ca,Léger,Virginie,Dermatologue,21175,De Sousa,Paris,Aquitaine
95fef775-1cb8-4a13-8906-cb6626a16fd6,Blanc,Valérie,Dermatologue,95431,Noël,Marne,Alsace
1adb7b63-50ef-41ef-ae43-59ce44e34dde,Pinto,Thierry,Pédiatre,52688,Regnier,Mayenne,Aquitaine
7cde1762-519e-4692-a23b-1a0782455848,Loiseau,Emmanuel,Cardiologue,57007,FischerBourg,Pas-de-Calais,Aquitaine
6aa7e181-2003-460d-9a80-ff46dc7c2134,Michaud,Laetitia,Ophtalmologue,26038,Sainte Aurore,Pyrénées-Atlantiques,Lorraine
dbf9f882-7d33-433d-8ab1-3a438ef077a4,Turpin,Frédéric,Ophtalmologue,52290,Lopez,Ille-et-Vilaine,Centre
67f4f2f7-bbaf-4d60-84b7-340414149bd8,Poulain,Antoinette,Ophtalmologue,41136,Aubry,Vienne,Limousin
48ab51c6-67dc-4544-99cd-93db8fb32e34,Salmon,Stéphane,Dermatologue,11943,Saint Gabrielle,Haute-Loire,Midi-Pyrénées
08191e56-94de-4688-bd94-6aac8b91dd83,Maillot,Thibaut,Généraliste,25586,Roussetnec,Ardèche,Île-de-France
f30e7e36-9233-4b49-9289-6106634788d7,Dupré,William,Cardiologue,92897,Foucher,Corrèze,Bretagne
9ae623ae-2f96-40f6-b9e4-5049768680bf,Pierre,Gabriel,Cardiologue,03886,Wagner,Orne,Polynésie française
8f57b854-d7de-4bb3-a4e8-2eaec86d7c7f,Mercier,Julien,Cardiologue,86231,Dupuyboeuf,Haute-Loire,Pays-de-Loire
7fa40426-eb13-464c-bc9a-642b4ffbe847,Joseph,Hortense,Dermatologue,37389,Paul-sur-Perret,Morbihan,Corse
0a06c50d-8030-4295-8052-1588021d5da0,Léger,Marthe,Généraliste,56843,Perrot,Gard,Auvergne
1b08b691-5b10-4824-ab3c-d1be100242bb,Cousin,Augustin,Ophtalmologue,37783,Martinez,Val-d'Oise,Saint-Pierre-et-Miquelon
67d021c0-05b7-4b6c-9ecf-52875fc1ce55,Pottier,Julien,Pédiatre,21595,Humbert-les-Bains,Mayenne,Champagne-Ardenne
ea8fe744-fd46-4a7d-a2de-823480e5d092,Colas,Charles,Pédiatre,01046,Saint Margaux,Calvados,Alsace
4f530d86-4bdb-4897-bbdf-1f4eb4302235,Jacques,Pénélope,Généraliste,20735,Saint Caroline,Seine-Saint-Denis,Nouvelle-Calédonie
a03e8c8b-a892-4620-97ad-bc1e8b9fcd57,Étienne,Alix,Ophtalmologue,70524,Rocher,Creuse,Mayotte
b7f3dac3-737a-4cb7-b53d-79ba2bfc8934,Marion,Rémy,Dermatologue,22867,Chartier,Rhône,Nord-Pas-de-Calais
80388ee5-681e-4edc-9c19-3164d50e09aa,Pages,Paul,Dermatologue,61560,Sainte Pierreboeuf,Haute-Corse,Haute-Normandie
0a69dcd0-60f0-41b9-8760-17f5705ca469,Bailly,Dominique,Cardiologue,41923,Langlois,Loire,Midi-Pyrénées
f80ca093-f0f8-439a-89f8-674552ba92da,Delahaye,Jacques,Dermatologue,91980,Pons-sur-Chauvin,Guadeloupe,Réunion
74941e8d-8b24-4549-b7b9-1df1845797c0,Vasseur,Lucas,Généraliste,02644,Chartier-la-Forêt,Côtes-d'Armor,Champagne-Ardenne
03848339-40a3-4e75-90a2-3114a2d03905,Paris,Marthe,Cardiologue,40829,Gonzalez,Paris,Basse-Normandie
fbe32bd1-63cf-40ab-a00b-1444682ee41d,Salmon,Alexandre,Pédiatre,01594,Rossi,Drôme,Saint-Barthélémy
15e3e0c3-83ee-436f-8af6-40473ba2fc10,Noël,Christiane,Pédiatre,85896,Garcia,Yonne,Saint-Pierre-et-Miquelon
2e6f842b-0aac-4162-93d9-9d99dc8eab7c,Techer,Éric,Dermatologue,59369,Saint Maryse-les-Bains,Lot,Province-Alpes-Côte d'Azur
a19ba422-75c9-4156-a2d2-a8f38893bb7e,Étienne,Amélie,Généraliste,11828,Sainte Gilbert,Savoie,Lorraine
09d8b289-1b8a-43e6-9489-823b54788759,Gonzalez,Claire,Cardiologue,58020,Collin-sur-Paul,Isère,Mayotte
90cd4c09-5a27-4f0c-b2b4-b4b6218099d1,Raymond,Alex,Dermatologue,22130,Dupuy,Morbihan,Basse-Normandie
2be822e4-35af-48ff-9dfa-453c1875989c,Didier,Marianne,Cardiologue,87880,Turpin,Doubs,Saint-Martin
a88341e2-8441-4b29-84ff-849077de3d57,Martins,Jeannine,Dermatologue,31577,Godard,Manche,Rhone-Alpes
27956d2c-0648-44b5-b65b-b26c2759fb40,Gosselin,Michel,Généraliste,37986,DenisBourg,Ardèche,Nouvelle-Calédonie
32b7724d-6ae7-4ef5-9f19-1b6d1d836576,Rousseau,Suzanne,Pédiatre,21832,Chevallier,Seine-Saint-Denis,Corse
0a414084-f653-424e-ae2e-b8644dec3a3c,Lebreton,Laure,Ophtalmologue,82640,Sainte Laure,Paris,Île-de-France
61d3baec-2c50-42b7-9235-8603510e84b7,Boyer,Philippe,Dermatologue,81840,Petit-sur-Buisson,Côte-d'Or,Pays-de-Loire
44744fb0-c79a-44d5-a906-d0da68b70e5b,Adam,David,Cardiologue,95534,Lejeunedan,Cantal,Lorraine
554f9eeb-a7b6-40ea-8373-51efeacb28b5,Maillet,Alexandrie,Dermatologue,28680,Sainte Franck-la-Forêt,Pyrénées-Orientales,Guadeloupe
bf49993e-1870-47cf-85b4-53def249bfcb,Prévost,Thibault,Ophtalmologue,71368,Chevallier,Guyane,Alsace
10a7ad37-e83b-43c5-aec1-db21ea78ebe2,Lamy,Jérôme,Ophtalmologue,64539,Roux,Pyrénées-Atlantiques,Saint-Barthélémy
561633b4-3ca5-4e7d-ba3e-2455803d51bb,Pinto,Laurence,Ophtalmologue,45304,Gomes,Ardennes,Mayotte
55d09fa3-2af0-409a-8372-7a54dfa1073e,Deschamps,Alphonse,Dermatologue,14181,Maury-sur-Mer,Aisne,Guyane
b019f90a-4609-427a-8fcb-15f8c7c16319,Lambert,Guy,Ophtalmologue,01790,Adam,Guadeloupe,Mayotte
abe4ec37-fbf4-4e67-bc59-5ffceb35a33a,Jacques,Michèle,Pédiatre,82632,Hamon,Saône-et-Loire,Saint-Barthélémy
a6cb23ed-28e3-467f-a95e-e74fb5e5f217,Mercier,Alexandre,Cardiologue,34590,Saint Élise,Corrèze,Nouvelle-Calédonie
cdfb0feb-25aa-4e34-a27b-b5163dee90bb,Hoarau,André,Cardiologue,17146,Pichondan,Vaucluse,Nord-Pas-de-Calais
389cd613-0304-4935-8e42-cec0965a6f31,Poulain,Victor,Cardiologue,31259,HamelBourg,Ariège,Corse
c1217509-3574-4132-8681-adc39eb0ef59,Da Costa,Manon,Ophtalmologue,30105,Bruneau-sur-Hervé,Rhône,Auvergne
4d67d45c-5334-41e7-a884-371b16a3fcb2,Collin,Daniel,Ophtalmologue,86528,PiresVille,Puy-de-Dôme,Midi-Pyrénées
32107955-cf6a-4648-9ef4-10016cd3061f,Laine,Véronique,Cardiologue,72419,Fischer,Val-d'Oise,Limousin
2c7c84e9-e074-4d0f-8617-49171066fe95,Payet,Aurélie,Ophtalmologue,81301,RamosVille,Eure-et-Loir,Réunion
004b39cb-105b-4a5f-ab75-f6eac265f8fc,Turpin,Alex,Ophtalmologue,14694,Saint Stéphane,Somme,Nouvelle-Calédonie
c2997acd-dde5-486c-a0e2-62731ca2937b,Pasquier,Laetitia,Cardiologue,61434,Sainte Éléonore,Paris,Limousin
55715064-7cf4-4071-9419-131028f8c45e,Durand,Suzanne,Ophtalmologue,09852,Richard-les-Bains,Charente,Pays-de-Loire
72a9dae8-d899-4ed4-bee4-afe6988b7fea,Benoit,Alexandre,Généraliste,67359,Sainte Caroline,Meurthe-et-Moselle,Midi-Pyrénées
